x-axis,1,2
second,Volt,Volt
+8.7500E-03,-128.6432E-03,-90.6131E-03
+9.0000E-03,-124.6231E-03,-95.4372E-03
+9.2500E-03,-130.4020E-03,-96.5930E-03
+9.5000E-03,-128.6432E-03,-91.4171E-03
+9.7500E-03,-140.7035E-03,-86.5427E-03
+10.0000E-03,-124.6231E-03,-84.1307E-03
+10.2500E-03,-122.6131E-03,-74.0804E-03
+10.5000E-03,-120.6030E-03,-68.9045E-03
+10.7500E-03,-132.6633E-03,-67.2462E-03
+11.0000E-03,-128.3920E-03,-58.4523E-03
+11.2500E-03,-134.4221E-03,-55.6382E-03
+11.5000E-03,-128.6432E-03,-55.2362E-03
+11.7500E-03,-132.6633E-03,-53.6281E-03
+12.0000E-03,-128.6432E-03,-59.2563E-03
+12.2500E-03,-132.6633E-03,-59.6583E-03
+12.5000E-03,-136.6834E-03,-65.6382E-03
+12.7500E-03,-126.3819E-03,-65.6382E-03
+13.0000E-03,-132.4121E-03,-73.7286E-03
+13.2500E-03,-136.4322E-03,-79.7085E-03
+13.5000E-03,-136.4322E-03,-83.3769E-03
+13.7500E-03,-136.6834E-03,-87.3970E-03
+14.0000E-03,-136.4322E-03,-86.5930E-03
+14.2500E-03,-136.6834E-03,-89.0050E-03
+14.5000E-03,-140.4523E-03,-97.7990E-03
+14.7500E-03,-130.4020E-03,-91.7688E-03
+15.0000E-03,-132.6633E-03,-89.0050E-03
+15.2500E-03,-134.4221E-03,-84.9849E-03
+15.5000E-03,-128.6432E-03,-81.7186E-03
+15.7500E-03,-130.6533E-03,-71.6683E-03
+16.0000E-03,-132.4121E-03,-68.8543E-03
+16.2500E-03,-132.6633E-03,-69.3065E-03
+16.5000E-03,-140.4523E-03,-59.2563E-03
+16.7500E-03,-132.6633E-03,-64.0302E-03
+17.0000E-03,-136.4322E-03,-58.4020E-03
+17.2500E-03,-130.6533E-03,-55.6382E-03
+17.5000E-03,-136.4322E-03,-58.4523E-03
+17.7500E-03,-140.7035E-03,-61.2161E-03
+18.0000E-03,-140.7035E-03,-64.8844E-03
+18.2500E-03,-132.6633E-03,-67.2965E-03
+18.5000E-03,-140.4523E-03,-73.7286E-03
+18.7500E-03,-132.6633E-03,-75.3367E-03
+19.0000E-03,-124.6231E-03,-81.7688E-03
+19.2500E-03,-132.6633E-03,-87.3467E-03
+19.5000E-03,-132.4121E-03,-92.1709E-03
+19.7500E-03,-130.4020E-03,-91.7688E-03
+20.0000E-03,-136.6834E-03,-90.5628E-03
+20.2500E-03,-134.4221E-03,-88.2010E-03
+20.5000E-03,-124.6231E-03,-86.5930E-03
+20.7500E-03,-136.4322E-03,-85.3367E-03
+21.0000E-03,-136.4322E-03,-80.1608E-03
+21.2500E-03,-134.6734E-03,-77.7487E-03
+21.5000E-03,-128.6432E-03,-71.3166E-03
+21.7500E-03,-130.4020E-03,-70.4623E-03
+22.0000E-03,-132.4121E-03,-63.2261E-03
+22.2500E-03,-132.6633E-03,-64.4824E-03
+22.5000E-03,-136.6834E-03,-56.8442E-03
+22.7500E-03,-130.4020E-03,-61.6683E-03
+23.0000E-03,-132.6633E-03,-56.0402E-03
+23.2500E-03,-134.6734E-03,-60.8643E-03
+23.5000E-03,-128.3920E-03,-64.8342E-03
+23.7500E-03,-130.6533E-03,-70.4623E-03
+24.0000E-03,-128.6432E-03,-70.5126E-03
+24.2500E-03,-132.4121E-03,-79.3568E-03
+24.5000E-03,-128.6432E-03,-82.5729E-03
+24.7500E-03,-134.4221E-03,-84.1809E-03
+25.0000E-03,-132.6633E-03,-92.1709E-03
+25.2500E-03,-130.6533E-03,-89.4070E-03
+25.5000E-03,-132.6633E-03,-92.9749E-03
+25.7500E-03,-132.6633E-03,-89.3568E-03
+26.0000E-03,-132.4121E-03,-84.9849E-03
+26.2500E-03,-134.6734E-03,-87.3467E-03
+26.5000E-03,-128.6432E-03,-90.5628E-03
+26.7500E-03,-134.6734E-03,-74.9347E-03
+27.0000E-03,-132.6633E-03,-73.7286E-03
+27.2500E-03,-130.6533E-03,-65.2362E-03
+27.5000E-03,-124.6231E-03,-64.0302E-03
+27.7500E-03,-134.6734E-03,-61.6181E-03
+28.0000E-03,-136.4322E-03,-56.0402E-03
+28.2500E-03,-130.4020E-03,-60.8643E-03
+28.5000E-03,-132.6633E-03,-60.0603E-03
+28.7500E-03,-128.6432E-03,-63.2261E-03
+29.0000E-03,-140.4523E-03,-64.0804E-03
+29.2500E-03,-126.6332E-03,-71.6683E-03
+29.5000E-03,-128.6432E-03,-72.1206E-03
+29.7500E-03,-132.4121E-03,-74.0804E-03
+30.0000E-03,-124.6231E-03,-81.7688E-03
+30.2500E-03,-136.6834E-03,-86.1407E-03
+30.5000E-03,-128.6432E-03,-92.1709E-03
+30.7500E-03,-130.4020E-03,-87.7487E-03
+31.0000E-03,-132.4121E-03,-90.5628E-03
+31.2500E-03,-126.3819E-03,-90.1608E-03
+31.5000E-03,-132.6633E-03,-90.5628E-03
+31.7500E-03,-132.6633E-03,-84.9347E-03
+32.0000E-03,-136.6834E-03,-82.5226E-03
+32.2500E-03,-134.6734E-03,-75.7387E-03
+32.5000E-03,-132.4121E-03,-71.3166E-03
+32.7500E-03,-128.3920E-03,-67.6482E-03
+33.0000E-03,-132.6633E-03,-64.0804E-03
+33.2500E-03,-128.6432E-03,-62.4724E-03
+33.5000E-03,-136.4322E-03,-61.6181E-03
+33.7500E-03,-130.6533E-03,-59.6080E-03
+34.0000E-03,-124.6231E-03,-60.0603E-03
+34.2500E-03,-138.4422E-03,-67.6482E-03
+34.5000E-03,-132.4121E-03,-65.6382E-03
+34.7500E-03,-134.6734E-03,-70.0603E-03
+35.0000E-03,-136.4322E-03,-73.6784E-03
+35.2500E-03,-140.7035E-03,-77.7487E-03
+35.5000E-03,-124.6231E-03,-84.1809E-03
+35.7500E-03,-134.4221E-03,-85.3367E-03
+36.0000E-03,-132.6633E-03,-82.5729E-03
+36.2500E-03,-130.6533E-03,-88.5528E-03
+36.5000E-03,-132.6633E-03,-88.1508E-03
+36.7500E-03,-130.6533E-03,-84.1307E-03
+37.0000E-03,-128.6432E-03,-84.1307E-03
+37.2500E-03,-128.3920E-03,-82.9749E-03
+37.5000E-03,-140.7035E-03,-78.5528E-03
+37.7500E-03,-128.6432E-03,-78.1508E-03
+38.0000E-03,-136.4322E-03,-70.5126E-03
+38.2500E-03,-132.4121E-03,-68.5025E-03
+38.5000E-03,-128.6432E-03,-66.4925E-03
+38.7500E-03,-132.6633E-03,-64.0302E-03
+39.0000E-03,-132.6633E-03,-62.4724E-03
+39.2500E-03,-134.4221E-03,-59.6080E-03
+39.5000E-03,-136.4322E-03,-65.6382E-03
+39.7500E-03,-130.4020E-03,-64.4824E-03
+40.0000E-03,-128.3920E-03,-66.4925E-03
+40.2500E-03,-134.4221E-03,-67.6985E-03
+40.5000E-03,-124.6231E-03,-75.3367E-03
+40.7500E-03,-140.7035E-03,-75.3367E-03
+41.0000E-03,-136.6834E-03,-78.5528E-03
+41.2500E-03,-132.6633E-03,-84.1307E-03
+41.5000E-03,-140.4523E-03,-88.1508E-03
+41.7500E-03,-130.4020E-03,-89.7588E-03
+42.0000E-03,-132.6633E-03,-86.5427E-03
+42.2500E-03,-134.6734E-03,-89.0050E-03
+42.5000E-03,-120.6030E-03,-85.7387E-03
+42.7500E-03,-126.3819E-03,-77.6985E-03
+43.0000E-03,-140.4523E-03,-79.3568E-03
+43.2500E-03,-132.6633E-03,-78.1508E-03
+43.5000E-03,-128.6432E-03,-70.5126E-03
+43.7500E-03,-134.6734E-03,-67.2965E-03
+44.0000E-03,-132.6633E-03,-68.0503E-03
+44.2500E-03,-120.6030E-03,-64.8342E-03
+44.5000E-03,-132.4121E-03,-63.2261E-03
+44.7500E-03,-130.4020E-03,-63.2261E-03
+45.0000E-03,-132.6633E-03,-62.4724E-03
+45.2500E-03,-130.6533E-03,-65.2362E-03
+45.5000E-03,-120.6030E-03,-68.9045E-03
+45.7500E-03,-136.6834E-03,-75.3367E-03
+46.0000E-03,-140.4523E-03,-75.2864E-03
+46.2500E-03,-130.6533E-03,-76.0905E-03
+46.5000E-03,-136.4322E-03,-81.7186E-03
+46.7500E-03,-130.4020E-03,-82.9246E-03
+47.0000E-03,-132.6633E-03,-81.7688E-03
+47.2500E-03,-134.4221E-03,-88.5528E-03
+47.5000E-03,-132.6633E-03,-83.3769E-03
+47.7500E-03,-134.4221E-03,-86.1910E-03
+48.0000E-03,-140.4523E-03,-80.9648E-03
+48.2500E-03,-134.4221E-03,-80.1608E-03
+48.5000E-03,-132.6633E-03,-78.5025E-03
+48.7500E-03,-132.6633E-03,-74.9347E-03
+49.0000E-03,-136.4322E-03,-72.1206E-03
+49.2500E-03,-138.4422E-03,-69.6583E-03
+49.5000E-03,-132.6633E-03,-68.8543E-03
+49.7500E-03,-132.6633E-03,-66.4422E-03
+50.0000E-03,-124.6231E-03,-66.4422E-03
+50.2500E-03,-128.3920E-03,-64.8342E-03
+50.5000E-03,-132.6633E-03,-67.2965E-03
+50.7500E-03,-136.4322E-03,-67.6482E-03
+51.0000E-03,-128.6432E-03,-74.4824E-03
+51.2500E-03,-130.6533E-03,-73.7286E-03
+51.5000E-03,-132.4121E-03,-72.9246E-03
+51.7500E-03,-136.6834E-03,-78.5025E-03
+52.0000E-03,-140.4523E-03,-80.1106E-03
+52.2500E-03,-134.4221E-03,-81.7186E-03
+52.5000E-03,-132.6633E-03,-87.3970E-03
+52.7500E-03,-126.3819E-03,-87.3970E-03
+53.0000E-03,-132.6633E-03,-83.3769E-03
+53.2500E-03,-132.4121E-03,-85.7387E-03
+53.5000E-03,-128.3920E-03,-83.3769E-03
+53.7500E-03,-128.3920E-03,-82.9749E-03
+54.0000E-03,-140.4523E-03,-80.1106E-03
+54.2500E-03,-130.4020E-03,-76.9447E-03
+54.5000E-03,-140.4523E-03,-68.9045E-03
+54.7500E-03,-134.6734E-03,-72.0704E-03
+55.0000E-03,-124.6231E-03,-69.6583E-03
+55.2500E-03,-134.4221E-03,-66.0402E-03
+55.5000E-03,-140.4523E-03,-68.1005E-03
+55.7500E-03,-134.6734E-03,-62.8744E-03
+56.0000E-03,-136.6834E-03,-65.6884E-03
+56.2500E-03,-128.6432E-03,-67.2462E-03
+56.5000E-03,-136.4322E-03,-69.7085E-03
+56.7500E-03,-130.6533E-03,-68.1005E-03
+57.0000E-03,-132.6633E-03,-79.3065E-03
+57.2500E-03,-126.3819E-03,-80.5628E-03
+57.5000E-03,-132.6633E-03,-83.3266E-03
+57.7500E-03,-124.6231E-03,-82.1709E-03
+58.0000E-03,-128.6432E-03,-82.5729E-03
+58.2500E-03,-132.6633E-03,-87.3970E-03
+58.5000E-03,-128.6432E-03,-79.3568E-03
+58.7500E-03,-136.6834E-03,-86.1407E-03
+59.0000E-03,-136.6834E-03,-80.1106E-03
+59.2500E-03,-132.6633E-03,-79.3065E-03
+59.5000E-03,-140.4523E-03,-78.5025E-03
+59.7500E-03,-138.4422E-03,-75.6884E-03
+60.0000E-03,-132.6633E-03,-72.9246E-03
+60.2500E-03,-130.6533E-03,-69.6583E-03
+60.5000E-03,-124.6231E-03,-68.0503E-03
+60.7500E-03,-130.6533E-03,-65.2864E-03
+61.0000E-03,-136.4322E-03,-66.4925E-03
+61.2500E-03,-132.4121E-03,-64.4322E-03
+61.5000E-03,-124.6231E-03,-64.0804E-03
+61.7500E-03,-136.4322E-03,-71.6683E-03
+62.0000E-03,-124.6231E-03,-68.1005E-03
+62.2500E-03,-130.4020E-03,-71.6683E-03
+62.5000E-03,-128.3920E-03,-77.6985E-03
+62.7500E-03,-132.6633E-03,-75.3367E-03
+63.0000E-03,-124.6231E-03,-76.9447E-03
+63.2500E-03,-132.6633E-03,-82.9246E-03
+63.5000E-03,-132.6633E-03,-84.9347E-03
+63.7500E-03,-134.6734E-03,-84.9347E-03
+64.0000E-03,-140.4523E-03,-80.9648E-03
+64.2500E-03,-132.6633E-03,-80.5628E-03
+64.5000E-03,-128.6432E-03,-78.5528E-03
+64.7500E-03,-134.4221E-03,-78.5025E-03
+65.0000E-03,-136.4322E-03,-74.4824E-03
+65.2500E-03,-132.6633E-03,-75.6884E-03
+65.5000E-03,-140.4523E-03,-76.8945E-03
+65.7500E-03,-130.4020E-03,-67.2965E-03
+66.0000E-03,-132.6633E-03,-69.7085E-03
+66.2500E-03,-128.6432E-03,-65.6382E-03
+66.5000E-03,-132.6633E-03,-63.2764E-03
+66.7500E-03,-130.6533E-03,-68.9045E-03
+67.0000E-03,-128.6432E-03,-69.6583E-03
+67.2500E-03,-130.4020E-03,-68.0503E-03
+67.5000E-03,-128.3920E-03,-75.2864E-03
+67.7500E-03,-124.6231E-03,-74.0804E-03
+68.0000E-03,-136.4322E-03,-76.0905E-03
+68.2500E-03,-140.7035E-03,-75.3367E-03
+68.5000E-03,-132.6633E-03,-80.9146E-03
+68.7500E-03,-132.6633E-03,-79.3568E-03
+69.0000E-03,-132.6633E-03,-81.7186E-03
+69.2500E-03,-128.6432E-03,-81.3668E-03
+69.5000E-03,-132.6633E-03,-82.5226E-03
+69.7500E-03,-136.4322E-03,-81.3668E-03
+70.0000E-03,-128.6432E-03,-82.5226E-03
+70.2500E-03,-136.6834E-03,-82.1709E-03
+70.5000E-03,-128.3920E-03,-78.5025E-03
+70.7500E-03,-136.6834E-03,-76.0905E-03
+71.0000E-03,-132.6633E-03,-70.5126E-03
+71.2500E-03,-132.6633E-03,-71.2663E-03
+71.5000E-03,-128.6432E-03,-67.2462E-03
+71.7500E-03,-140.7035E-03,-71.6683E-03
+72.0000E-03,-136.4322E-03,-64.8844E-03
+72.2500E-03,-140.7035E-03,-71.2663E-03
+72.5000E-03,-136.4322E-03,-69.6583E-03
+72.7500E-03,-134.4221E-03,-71.3166E-03
+73.0000E-03,-132.6633E-03,-73.6784E-03
+73.2500E-03,-138.4422E-03,-71.3166E-03
+73.5000E-03,-132.6633E-03,-79.3065E-03
+73.7500E-03,-138.6935E-03,-80.5628E-03
+74.0000E-03,-132.6633E-03,-77.7487E-03
+74.2500E-03,-132.6633E-03,-81.3166E-03
+74.5000E-03,-132.6633E-03,-83.3266E-03
+74.7500E-03,-132.6633E-03,-84.9347E-03
+75.0000E-03,-136.4322E-03,-86.5427E-03
+75.2500E-03,-132.4121E-03,-82.9749E-03
+75.5000E-03,-144.4724E-03,-84.9347E-03
+75.7500E-03,-128.6432E-03,-82.1709E-03
+76.0000E-03,-132.4121E-03,-76.8945E-03
+76.2500E-03,-132.6633E-03,-72.4724E-03
+76.5000E-03,-132.6633E-03,-72.1206E-03
+76.7500E-03,-132.6633E-03,-70.9146E-03
+77.0000E-03,-132.6633E-03,-74.4824E-03
+77.2500E-03,-138.4422E-03,-71.3166E-03
+77.5000E-03,-136.6834E-03,-71.2663E-03
+77.7500E-03,-132.6633E-03,-67.2965E-03
+78.0000E-03,-132.6633E-03,-68.8543E-03
+78.2500E-03,-128.6432E-03,-73.6784E-03
+78.5000E-03,-136.4322E-03,-75.2864E-03
+78.7500E-03,-128.6432E-03,-72.5226E-03
+79.0000E-03,-124.6231E-03,-72.9246E-03
+79.2500E-03,-128.3920E-03,-77.2965E-03
+79.5000E-03,-136.4322E-03,-78.5528E-03
+79.7500E-03,-128.6432E-03,-81.7688E-03
+80.0000E-03,-136.6834E-03,-78.5528E-03
+80.2500E-03,-130.6533E-03,-83.7286E-03
+80.5000E-03,-140.4523E-03,-79.3065E-03
+80.7500E-03,-140.4523E-03,-82.1709E-03
+81.0000E-03,-124.6231E-03,-75.3367E-03
+81.2500E-03,-136.4322E-03,-76.5427E-03
+81.5000E-03,-132.6633E-03,-75.3367E-03
+81.7500E-03,-138.6935E-03,-77.2965E-03
+82.0000E-03,-132.4121E-03,-76.8945E-03
+82.2500E-03,-132.6633E-03,-72.4724E-03
+82.5000E-03,-128.6432E-03,-72.0704E-03
+82.7500E-03,-126.3819E-03,-69.6583E-03
+83.0000E-03,-140.4523E-03,-70.5126E-03
+83.2500E-03,-128.6432E-03,-68.4523E-03
+83.5000E-03,-124.6231E-03,-72.8744E-03
+83.7500E-03,-132.6633E-03,-68.4523E-03
+84.0000E-03,-140.4523E-03,-74.4824E-03
+84.2500E-03,-130.6533E-03,-72.1206E-03
+84.5000E-03,-128.6432E-03,-72.9246E-03
+84.7500E-03,-128.6432E-03,-77.7487E-03
+85.0000E-03,-148.4925E-03,-84.1307E-03
+85.2500E-03,-130.4020E-03,-80.1608E-03
+85.5000E-03,-136.6834E-03,-84.1307E-03
+85.7500E-03,-130.4020E-03,-80.5628E-03
+86.0000E-03,-136.4322E-03,-78.5528E-03
+86.2500E-03,-140.7035E-03,-78.5025E-03
+86.5000E-03,-128.6432E-03,-76.1407E-03
+86.7500E-03,-128.6432E-03,-77.3467E-03
+87.0000E-03,-136.4322E-03,-79.3568E-03
+87.2500E-03,-144.4724E-03,-72.9246E-03
+87.5000E-03,-124.6231E-03,-75.3367E-03
+87.7500E-03,-134.6734E-03,-68.0503E-03
+88.0000E-03,-132.6633E-03,-68.1005E-03
+88.2500E-03,-136.6834E-03,-67.6482E-03
+88.5000E-03,-148.4925E-03,-68.8543E-03
+88.7500E-03,-132.6633E-03,-69.3065E-03
+89.0000E-03,-132.6633E-03,-72.0704E-03
+89.2500E-03,-136.6834E-03,-71.7186E-03
+89.5000E-03,-140.4523E-03,-72.9246E-03
+89.7500E-03,-130.6533E-03,-71.7186E-03
+90.0000E-03,-132.6633E-03,-76.8945E-03
+90.2500E-03,-130.4020E-03,-76.8945E-03
+90.5000E-03,-132.4121E-03,-77.7487E-03
+90.7500E-03,-134.4221E-03,-78.5528E-03
+91.0000E-03,-140.4523E-03,-76.9447E-03
+91.2500E-03,-128.3920E-03,-80.1608E-03
+91.5000E-03,-120.6030E-03,-81.7186E-03
+91.7500E-03,-136.6834E-03,-81.3668E-03
+92.0000E-03,-148.4925E-03,-81.7186E-03
+92.2500E-03,-132.6633E-03,-76.9447E-03
+92.5000E-03,-132.4121E-03,-74.4824E-03
+92.7500E-03,-130.4020E-03,-77.7487E-03
+93.0000E-03,-132.6633E-03,-73.6784E-03
+93.2500E-03,-136.6834E-03,-73.7286E-03
+93.5000E-03,-140.4523E-03,-73.7286E-03
+93.7500E-03,-132.4121E-03,-69.7085E-03
+94.0000E-03,-132.6633E-03,-75.2864E-03
+94.2500E-03,-136.4322E-03,-69.6583E-03
+94.5000E-03,-136.4322E-03,-66.4925E-03
+94.7500E-03,-134.4221E-03,-72.1206E-03
+95.0000E-03,-140.4523E-03,-73.6784E-03
+95.2500E-03,-136.4322E-03,-70.8643E-03
+95.5000E-03,-132.6633E-03,-76.9447E-03
+95.7500E-03,-134.6734E-03,-80.5628E-03
+96.0000E-03,-136.4322E-03,-77.7487E-03
+96.2500E-03,-132.6633E-03,-79.7588E-03
+96.5000E-03,-124.6231E-03,-75.3367E-03
+96.7500E-03,-134.4221E-03,-76.5427E-03
+97.0000E-03,-136.6834E-03,-78.5025E-03
+97.2500E-03,-138.4422E-03,-80.9146E-03
+97.5000E-03,-132.4121E-03,-80.9146E-03
+97.7500E-03,-130.4020E-03,-79.7588E-03
+98.0000E-03,-128.6432E-03,-74.5327E-03
+98.2500E-03,-128.6432E-03,-73.7286E-03
+98.5000E-03,-132.6633E-03,-75.2864E-03
+98.7500E-03,-130.4020E-03,-70.8643E-03
+99.0000E-03,-136.4322E-03,-72.0704E-03
+99.2500E-03,-134.6734E-03,-68.1005E-03
+99.5000E-03,-136.6834E-03,-68.9045E-03
+99.7500E-03,-130.6533E-03,-68.1005E-03
+100.0000E-03,-136.6834E-03,-70.4623E-03
+100.2500E-03,-136.6834E-03,-73.7286E-03
+100.5000E-03,-136.4322E-03,-78.5025E-03
+100.7500E-03,-140.7035E-03,-72.5226E-03
+101.0000E-03,-136.4322E-03,-75.3367E-03
+101.2500E-03,-130.6533E-03,-78.5528E-03
+101.5000E-03,-148.4925E-03,-80.1608E-03
+101.7500E-03,-134.6734E-03,-81.3668E-03
+102.0000E-03,-124.6231E-03,-79.3568E-03
+102.2500E-03,-140.4523E-03,-83.3769E-03
+102.5000E-03,-136.4322E-03,-80.9648E-03
+102.7500E-03,-132.6633E-03,-78.5025E-03
+103.0000E-03,-132.4121E-03,-80.1608E-03
+103.2500E-03,-136.4322E-03,-75.7387E-03
+103.5000E-03,-132.6633E-03,-76.0905E-03
+103.7500E-03,-130.6533E-03,-74.0804E-03
+104.0000E-03,-124.6231E-03,-72.9246E-03
+104.2500E-03,-128.6432E-03,-70.8643E-03
+104.5000E-03,-140.4523E-03,-69.7085E-03
+104.7500E-03,-134.4221E-03,-68.8543E-03
+105.0000E-03,-128.6432E-03,-66.4422E-03
+105.2500E-03,-130.6533E-03,-68.8543E-03
+105.5000E-03,-136.4322E-03,-72.0704E-03
+105.7500E-03,-128.3920E-03,-75.3367E-03
+106.0000E-03,-120.6030E-03,-73.7286E-03
+106.2500E-03,-140.7035E-03,-76.1407E-03
+106.5000E-03,-136.4322E-03,-77.6985E-03
+106.7500E-03,-130.4020E-03,-78.5025E-03
+107.0000E-03,-124.3719E-03,-78.5528E-03
+107.2500E-03,-136.6834E-03,-80.1608E-03
+107.5000E-03,-124.6231E-03,-75.3367E-03
+107.7500E-03,-134.6734E-03,-81.3668E-03
+108.0000E-03,-120.6030E-03,-80.9146E-03
+108.2500E-03,-130.6533E-03,-74.5327E-03
+108.5000E-03,-136.4322E-03,-76.9447E-03
+108.7500E-03,-136.4322E-03,-77.7487E-03
+109.0000E-03,-128.6432E-03,-73.7286E-03
+109.2500E-03,-126.6332E-03,-73.6784E-03
+109.5000E-03,-128.6432E-03,-72.0704E-03
+109.7500E-03,-130.4020E-03,-70.8643E-03
+110.0000E-03,-132.6633E-03,-69.7085E-03
+110.2500E-03,-132.4121E-03,-73.7286E-03
+110.5000E-03,-136.4322E-03,-71.3166E-03
+110.7500E-03,-128.6432E-03,-68.8543E-03
+111.0000E-03,-136.6834E-03,-68.9045E-03
+111.2500E-03,-132.6633E-03,-73.7286E-03
+111.5000E-03,-132.4121E-03,-73.6784E-03
+111.7500E-03,-132.6633E-03,-75.3367E-03
+112.0000E-03,-128.6432E-03,-78.5025E-03
+112.2500E-03,-126.3819E-03,-77.2965E-03
+112.5000E-03,-128.6432E-03,-74.5327E-03
+112.7500E-03,-130.6533E-03,-75.7387E-03
+113.0000E-03,-132.6633E-03,-81.7186E-03
+113.2500E-03,-128.6432E-03,-78.9045E-03
+113.5000E-03,-136.4322E-03,-77.7487E-03
+113.7500E-03,-136.4322E-03,-79.3568E-03
+114.0000E-03,-120.6030E-03,-82.5226E-03
+114.2500E-03,-130.6533E-03,-78.5528E-03
+114.5000E-03,-132.6633E-03,-76.8945E-03
+114.7500E-03,-136.6834E-03,-76.4925E-03
+115.0000E-03,-136.4322E-03,-72.1206E-03
+115.2500E-03,-134.4221E-03,-71.2663E-03
+115.5000E-03,-132.6633E-03,-69.7085E-03
+115.7500E-03,-132.6633E-03,-70.4623E-03
+116.0000E-03,-136.4322E-03,-68.1005E-03
+116.2500E-03,-130.6533E-03,-71.3166E-03
+116.5000E-03,-124.6231E-03,-72.8744E-03
+116.7500E-03,-128.3920E-03,-69.6583E-03
+117.0000E-03,-132.6633E-03,-73.7286E-03
+117.2500E-03,-128.3920E-03,-74.4824E-03
+117.5000E-03,-136.6834E-03,-75.3367E-03
+117.7500E-03,-142.7136E-03,-75.2864E-03
+118.0000E-03,-132.4121E-03,-73.7286E-03
+118.2500E-03,-130.4020E-03,-79.7085E-03
+118.5000E-03,-132.6633E-03,-74.5327E-03
+118.7500E-03,-134.4221E-03,-80.5126E-03
+119.0000E-03,-144.4724E-03,-80.1608E-03
+119.2500E-03,-132.6633E-03,-82.1206E-03
+119.5000E-03,-140.4523E-03,-81.7186E-03
+119.7500E-03,-132.6633E-03,-76.4925E-03
+120.0000E-03,-128.6432E-03,-79.3065E-03
+120.2500E-03,-130.4020E-03,-73.3266E-03
+120.5000E-03,-136.6834E-03,-70.5126E-03
+120.7500E-03,-128.3920E-03,-70.4623E-03
+121.0000E-03,-128.6432E-03,-73.7286E-03
+121.2500E-03,-130.6533E-03,-74.5327E-03
+121.5000E-03,-128.6432E-03,-74.4824E-03
+121.7500E-03,-134.4221E-03,-70.1106E-03
+122.0000E-03,-128.6432E-03,-72.1206E-03
+122.2500E-03,-138.6935E-03,-72.5226E-03
+122.5000E-03,-140.4523E-03,-70.5126E-03
+122.7500E-03,-132.6633E-03,-75.7387E-03
+123.0000E-03,-144.4724E-03,-72.9246E-03
+123.2500E-03,-136.4322E-03,-77.6985E-03
+123.5000E-03,-140.4523E-03,-75.3367E-03
+123.7500E-03,-134.4221E-03,-77.6985E-03
+124.0000E-03,-140.4523E-03,-77.7487E-03
+124.2500E-03,-136.6834E-03,-77.3467E-03
+124.5000E-03,-128.6432E-03,-80.9146E-03
+124.7500E-03,-134.6734E-03,-77.3467E-03
+125.0000E-03,-510.5528E-03,-150.1106E-03
+125.2500E-03,-303.5176E-03,-150.1106E-03
+125.5000E-03,+96.4824E-03,+43.6583E-03
+125.7500E-03,+271.3568E-03,+54.1106E-03
+126.0000E-03,+321.3568E-03,+54.1106E-03
+126.2500E-03,+305.2764E-03,+54.1106E-03
+126.5000E-03,+277.3869E-03,+54.1106E-03
+126.7500E-03,+245.2261E-03,+54.1106E-03
+127.0000E-03,+224.8744E-03,+54.1106E-03
+127.2500E-03,+182.9146E-03,+54.1106E-03
+127.5000E-03,+164.8241E-03,+54.1106E-03
+127.7500E-03,+156.7839E-03,+54.1106E-03
+128.0000E-03,+152.5126E-03,+54.1106E-03
+128.2500E-03,+136.6834E-03,+54.1106E-03
+128.5000E-03,+136.6834E-03,+54.1106E-03
+128.7500E-03,+128.6432E-03,+54.1106E-03
+129.0000E-03,+124.3719E-03,+54.1106E-03
+129.2500E-03,+126.3819E-03,+54.1106E-03
+129.5000E-03,+124.3719E-03,+54.1106E-03
+129.7500E-03,+130.4020E-03,+54.1106E-03
+130.0000E-03,+124.6231E-03,+54.1106E-03
+130.2500E-03,+118.3417E-03,+52.9045E-03
+130.5000E-03,+124.6231E-03,+50.0905E-03
+130.7500E-03,+122.6131E-03,+52.4523E-03
+131.0000E-03,+124.6231E-03,+50.8442E-03
+131.2500E-03,+130.6533E-03,+52.0502E-03
+131.5000E-03,+120.6030E-03,+54.0603E-03
+131.7500E-03,+126.3819E-03,+54.1106E-03
+132.0000E-03,+124.6231E-03,+54.1106E-03
+132.2500E-03,+124.6231E-03,+54.1106E-03
+132.5000E-03,+128.3920E-03,+54.1106E-03
+132.7500E-03,+128.6432E-03,+54.1106E-03
+133.0000E-03,+120.6030E-03,+54.1106E-03
+133.2500E-03,+128.3920E-03,+54.1106E-03
+133.5000E-03,+128.6432E-03,+54.1106E-03
+133.7500E-03,+126.6332E-03,+54.1106E-03
+134.0000E-03,+120.6030E-03,+54.1106E-03
+134.2500E-03,+134.6734E-03,+54.1106E-03
+134.5000E-03,+128.6432E-03,+54.1106E-03
+134.7500E-03,+122.3618E-03,+54.1106E-03
+135.0000E-03,+136.4322E-03,+54.1106E-03
+135.2500E-03,+124.3719E-03,+54.1106E-03
+135.5000E-03,+120.6030E-03,+54.1106E-03
+135.7500E-03,+124.3719E-03,+53.2563E-03
+136.0000E-03,+132.4121E-03,+54.0603E-03
+136.2500E-03,+134.6734E-03,+53.2563E-03
+136.5000E-03,+124.6231E-03,+50.0905E-03
+136.7500E-03,+124.6231E-03,+52.8543E-03
+137.0000E-03,+124.6231E-03,+51.6985E-03
+137.2500E-03,+126.3819E-03,+53.6583E-03
+137.5000E-03,+120.6030E-03,+54.1106E-03
+137.7500E-03,+128.6432E-03,+54.1106E-03
